Time(s),CoreTemperature(degC),CreatinineProductionRate(umol/s),KetoneProductionRate(umol/min),LactateProductionRate(mol/day),SkinTemperature(degC),SweatRate(g/s),TotalMetabolicRate(kcal/day)
104.26,37.0,-1.$,109,0.52,33.2,0,1737
104.28,37.0,-1.$,109,0.53,33.2,0,1737
104.30,37.0,-1.$,109,0.55,33.2,0,1737
104.32,37.0,-1.$,109,0.58,33.2,0,1737
104.34,37.0,-1.$,109,0.60,33.2,0,1737
104.36,37.0,-1.$,109,0.61,33.2,0,1737
104.38,37.0,-1.$,109,0.62,33.2,0,1737
104.40,37.0,-1.$,109,0.62,33.2,0,1737
104.42,37.0,-1.$,109,0.63,33.2,0,1737
104.44,37.0,-1.$,109,0.63,33.2,0,1737
104.46,37.0,-1.$,109,0.63,33.2,0,1737
104.48,37.0,-1.$,109,0.63,33.2,0,1737
104.50,37.0,-1.$,109,0.62,33.2,0,1737
104.52,37.0,-1.$,109,0.63,33.2,0,1737
104.54,37.0,-1.$,109,0.63,33.2,0,1737
104.56,37.0,-1.$,109,0.62,33.2,0,1737
104.58,37.0,-1.$,109,0.62,33.2,0,1737
104.60,37.0,-1.$,109,0.62,33.2,0,1737
104.62,37.0,-1.$,109,0.62,33.2,0,1737
104.64,37.0,-1.$,109,0.61,33.2,0,1737
104.66,37.0,-1.$,109,0.61,33.2,0,1737
104.68,37.0,-1.$,109,0.61,33.2,0,1737
104.70,37.0,-1.$,109,0.60,33.2,0,1737
104.72,37.0,-1.$,109,0.60,33.2,0,1737
104.74,37.0,-1.$,109,0.59,33.2,0,1737
104.76,37.0,-1.$,109,0.59,33.2,0,1737
104.78,37.0,-1.$,109,0.58,33.2,0,1737
104.80,37.0,-1.$,109,0.58,33.2,0,1737
104.82,37.0,-1.$,109,0.57,33.2,0,1737
104.84,37.0,-1.$,109,0.57,33.2,0,1737
104.86,37.0,-1.$,109,0.56,33.2,0,1737
104.88,37.0,-1.$,109,0.55,33.2,0,1737
104.90,37.0,-1.$,109,0.55,33.2,0,1737
104.92,37.0,-1.$,109,0.54,33.2,0,1737
104.94,37.0,-1.$,109,0.54,33.2,0,1737
104.96,37.0,-1.$,109,0.53,33.2,0,1737
104.98,37.0,-1.$,109,0.53,33.2,0,1737
105.00,37.0,-1.$,109,0.52,33.2,0,1737
105.02,37.0,-1.$,109,0.52,33.2,0,1737
105.04,37.0,-1.$,109,0.52,33.2,0,1737
105.06,37.0,-1.$,109,0.52,33.2,0,1737
105.08,37.0,-1.$,109,0.52,33.2,0,1737
105.10,37.0,-1.$,109,0.52,33.2,0,1737
105.12,37.0,-1.$,109,0.53,33.2,0,1737
105.14,37.0,-1.$,109,0.55,33.2,0,1737
105.16,37.0,-1.$,109,0.58,33.2,0,1737
105.18,37.0,-1.$,109,0.60,33.2,0,1737
105.20,37.0,-1.$,109,0.61,33.2,0,1737
105.22,37.0,-1.$,109,0.62,33.2,0,1737
105.24,37.0,-1.$,109,0.62,33.2,0,1737
105.26,37.0,-1.$,109,0.63,33.2,0,1737
105.28,37.0,-1.$,109,0.63,33.2,0,1737
105.30,37.0,-1.$,109,0.63,33.2,0,1737
105.32,37.0,-1.$,109,0.63,33.2,0,1737
105.34,37.0,-1.$,109,0.62,33.2,0,1737
105.36,37.0,-1.$,109,0.63,33.2,0,1737
105.38,37.0,-1.$,109,0.63,33.2,0,1737
105.40,37.0,-1.$,109,0.62,33.2,0,1737
105.42,37.0,-1.$,109,0.62,33.2,0,1737
105.44,37.0,-1.$,109,0.62,33.2,0,1737
105.46,37.0,-1.$,109,0.62,33.2,0,1737
105.48,37.0,-1.$,109,0.61,33.2,0,1737
105.50,37.0,-1.$,109,0.61,33.2,0,1737
105.52,37.0,-1.$,109,0.61,33.2,0,1737
105.54,37.0,-1.$,109,0.60,33.2,0,1737
105.56,37.0,-1.$,109,0.60,33.2,0,1737
105.58,37.0,-1.$,109,0.59,33.2,0,1737
105.60,37.0,-1.$,109,0.59,33.2,0,1737
105.62,37.0,-1.$,109,0.58,33.2,0,1737
105.64,37.0,-1.$,109,0.58,33.2,0,1737
105.66,37.0,-1.$,109,0.57,33.2,0,1737
105.68,37.0,-1.$,109,0.57,33.2,0,1737
105.70,37.0,-1.$,109,0.56,33.2,0,1737
105.72,37.0,-1.$,109,0.55,33.2,0,1737
105.74,37.0,-1.$,109,0.55,33.2,0,1737
105.76,37.0,-1.$,109,0.54,33.2,0,1737
105.78,37.0,-1.$,109,0.54,33.2,0,1737
105.80,37.0,-1.$,109,0.53,33.2,0,1737
105.82,37.0,-1.$,109,0.53,33.2,0,1737
105.84,37.0,-1.$,109,0.52,33.2,0,1737
105.86,37.0,-1.$,109,0.52,33.2,0,1737
105.88,37.0,-1.$,109,0.52,33.2,0,1737
105.90,37.0,-1.$,109,0.52,33.2,0,1737
105.92,37.0,-1.$,109,0.52,33.2,0,1737
105.94,37.0,-1.$,109,0.52,33.2,0,1737
105.96,37.0,-1.$,109,0.53,33.2,0,1737
105.98,37.0,-1.$,109,0.55,33.2,0,1737
106.00,37.0,-1.$,109,0.58,33.2,0,1737
106.02,37.0,-1.$,109,0.60,33.2,0,1737
106.04,37.0,-1.$,109,0.61,33.2,0,1737
106.06,37.0,-1.$,109,0.62,33.2,0,1737
106.08,37.0,-1.$,109,0.62,33.2,0,1737
106.10,37.0,-1.$,109,0.63,33.2,0,1737
106.12,37.0,-1.$,109,0.63,33.2,0,1737
106.14,37.0,-1.$,109,0.63,33.2,0,1737
106.16,37.0,-1.$,109,0.63,33.2,0,1737
106.18,37.0,-1.$,109,0.62,33.2,0,1737
106.20,37.0,-1.$,109,0.63,33.2,0,1737
106.22,37.0,-1.$,109,0.63,33.2,0,1737
106.24,37.0,-1.$,109,0.62,33.2,0,1737
106.26,37.0,-1.$,109,0.62,33.2,0,1737
106.28,37.0,-1.$,109,0.62,33.2,0,1737
106.30,37.0,-1.$,109,0.62,33.2,0,1737
106.32,37.0,-1.$,109,0.61,33.2,0,1737
106.34,37.0,-1.$,109,0.61,33.2,0,1737
106.36,37.0,-1.$,109,0.61,33.2,0,1737
106.38,37.0,-1.$,109,0.60,33.2,0,1737
106.40,37.0,-1.$,109,0.60,33.2,0,1737
106.42,37.0,-1.$,109,0.59,33.2,0,1737
106.44,37.0,-1.$,109,0.59,33.2,0,1737
106.46,37.0,-1.$,109,0.58,33.2,0,1737
106.48,37.0,-1.$,109,0.58,33.2,0,1737
106.50,37.0,-1.$,109,0.57,33.2,0,1737
106.52,37.0,-1.$,109,0.57,33.2,0,1737
106.54,37.0,-1.$,109,0.56,33.2,0,1737
106.56,37.0,-1.$,109,0.55,33.2,0,1737
106.58,37.0,-1.$,109,0.55,33.2,0,1737
106.60,37.0,-1.$,109,0.54,33.2,0,1737
106.62,37.0,-1.$,109,0.54,33.2,0,1737
106.64,37.0,-1.$,109,0.53,33.2,0,1737
106.66,37.0,-1.$,109,0.53,33.2,0,1737
106.68,37.0,-1.$,109,0.52,33.2,0,1737
106.70,37.0,-1.$,109,0.52,33.2,0,1737
106.72,37.0,-1.$,109,0.52,33.2,0,1737
106.74,37.0,-1.$,109,0.52,33.2,0,1737
106.76,37.0,-1.$,109,0.52,33.2,0,1737
106.78,37.0,-1.$,109,0.52,33.2,0,1737
106.80,37.0,-1.$,109,0.53,33.2,0,1737
106.82,37.0,-1.$,109,0.55,33.2,0,1737
106.84,37.0,-1.$,109,0.58,33.2,0,1737
106.86,37.0,-1.$,109,0.60,33.2,0,1737
106.88,37.0,-1.$,109,0.61,33.2,0,1737
106.90,37.0,-1.$,109,0.62,33.2,0,1737
106.92,37.0,-1.$,109,0.62,33.2,0,1737
106.94,37.0,-1.$,109,0.63,33.2,0,1737
106.96,37.0,-1.$,109,0.63,33.2,0,1737
106.98,37.0,-1.$,109,0.63,33.2,0,1737
107.00,37.0,-1.$,109,0.63,33.2,0,1737
107.02,37.0,-1.$,109,0.62,33.2,0,1737
107.04,37.0,-1.$,109,0.63,33.2,0,1737
107.06,37.0,-1.$,109,0.63,33.2,0,1737
107.08,37.0,-1.$,109,0.62,33.2,0,1737
107.10,37.0,-1.$,109,0.62,33.2,0,1737
107.12,37.0,-1.$,109,0.62,33.2,0,1737
107.14,37.0,-1.$,109,0.62,33.2,0,1737
107.16,37.0,-1.$,109,0.61,33.2,0,1737
107.18,37.0,-1.$,109,0.61,33.2,0,1737
107.20,37.0,-1.$,109,0.61,33.2,0,1737
107.22,37.0,-1.$,109,0.60,33.2,0,1737
107.24,37.0,-1.$,109,0.60,33.2,0,1737
107.26,37.0,-1.$,109,0.59,33.2,0,1737
107.28,37.0,-1.$,109,0.59,33.2,0,1737
107.30,37.0,-1.$,109,0.58,33.2,0,1737
107.32,37.0,-1.$,109,0.58,33.2,0,1737
107.34,37.0,-1.$,109,0.57,33.2,0,1737
107.36,37.0,-1.$,109,0.57,33.2,0,1737
107.38,37.0,-1.$,109,0.56,33.2,0,1737
107.40,37.0,-1.$,109,0.55,33.2,0,1737
107.42,37.0,-1.$,109,0.55,33.2,0,1737
107.44,37.0,-1.$,109,0.54,33.2,0,1737
107.46,37.0,-1.$,109,0.54,33.2,0,1737
107.48,37.0,-1.$,109,0.53,33.2,0,1737
107.50,37.0,-1.$,109,0.53,33.2,0,1737
107.52,37.0,-1.$,109,0.52,33.2,0,1737
107.54,37.0,-1.$,109,0.52,33.2,0,1737
107.56,37.0,-1.$,109,0.52,33.2,0,1737
107.58,37.0,-1.$,109,0.52,33.2,0,1737
107.60,37.0,-1.$,109,0.52,33.2,0,1737
107.62,37.0,-1.$,109,0.52,33.2,0,1737
107.64,37.0,-1.$,109,0.53,33.2,0,1737
107.66,37.0,-1.$,109,0.55,33.2,0,1737
107.68,37.0,-1.$,109,0.58,33.2,0,1737
107.70,37.0,-1.$,109,0.60,33.2,0,1737
107.72,37.0,-1.$,109,0.61,33.2,0,1737
107.74,37.0,-1.$,109,0.62,33.2,0,1737
107.76,37.0,-1.$,109,0.62,33.2,0,1737
107.78,37.0,-1.$,109,0.63,33.2,0,1737
107.80,37.0,-1.$,109,0.63,33.2,0,1737
107.82,37.0,-1.$,109,0.63,33.2,0,1737
107.84,37.0,-1.$,109,0.63,33.2,0,1737
107.86,37.0,-1.$,109,0.62,33.2,0,1737
107.88,37.0,-1.$,109,0.63,33.2,0,1737
107.90,37.0,-1.$,109,0.63,33.2,0,1737
107.92,37.0,-1.$,109,0.62,33.2,0,1737
107.94,37.0,-1.$,109,0.62,33.2,0,1737
107.96,37.0,-1.$,109,0.62,33.2,0,1737
107.98,37.0,-1.$,109,0.62,33.2,0,1737
108.00,37.0,-1.$,109,0.61,33.2,0,1737
108.02,37.0,-1.$,109,0.61,33.2,0,1737
108.04,37.0,-1.$,109,0.61,33.2,0,1737
108.06,37.0,-1.$,109,0.60,33.2,0,1737
108.08,37.0,-1.$,109,0.60,33.2,0,1737
108.10,37.0,-1.$,109,0.59,33.2,0,1737
108.12,37.0,-1.$,109,0.59,33.2,0,1737
108.14,37.0,-1.$,109,0.58,33.2,0,1737
108.16,37.0,-1.$,109,0.58,33.2,0,1737
108.18,37.0,-1.$,109,0.57,33.2,0,1737
108.20,37.0,-1.$,109,0.57,33.2,0,1737
108.22,37.0,-1.$,109,0.56,33.2,0,1737
108.24,37.0,-1.$,109,0.55,33.2,0,1737
108.26,37.0,-1.$,109,0.55,33.2,0,1737
108.28,37.0,-1.$,109,0.54,33.2,0,1737
108.30,37.0,-1.$,109,0.54,33.2,0,1737
108.32,37.0,-1.$,109,0.53,33.2,0,1737
108.34,37.0,-1.$,109,0.53,33.2,0,1737
108.36,37.0,-1.$,109,0.52,33.2,0,1737
108.38,37.0,-1.$,109,0.52,33.2,0,1737
108.40,37.0,-1.$,109,0.52,33.2,0,1737
108.42,37.0,-1.$,109,0.52,33.2,0,1737
108.44,37.0,-1.$,109,0.52,33.2,0,1737
108.46,37.0,-1.$,109,0.52,33.2,0,1737
108.48,37.0,-1.$,109,0.53,33.2,0,1737
108.50,37.0,-1.$,109,0.55,33.2,0,1737
108.52,37.0,-1.$,109,0.58,33.2,0,1737
108.54,37.0,-1.$,109,0.60,33.2,0,1737
108.56,37.0,-1.$,109,0.61,33.2,0,1737
108.58,37.0,-1.$,109,0.62,33.2,0,1737
108.60,37.0,-1.$,109,0.62,33.2,0,1737
108.62,37.0,-1.$,109,0.63,33.2,0,1737
108.64,37.0,-1.$,109,0.63,33.2,0,1737
108.66,37.0,-1.$,109,0.63,33.2,0,1737
108.68,37.0,-1.$,109,0.63,33.2,0,1737
108.70,37.0,-1.$,109,0.62,33.2,0,1737
108.72,37.0,-1.$,109,0.63,33.2,0,1737
108.74,37.0,-1.$,109,0.63,33.2,0,1737
108.76,37.0,-1.$,109,0.62,33.2,0,1737
108.78,37.0,-1.$,109,0.62,33.2,0,1737
108.80,37.0,-1.$,109,0.62,33.2,0,1737
108.82,37.0,-1.$,109,0.62,33.2,0,1737
108.84,37.0,-1.$,109,0.61,33.2,0,1737
108.86,37.0,-1.$,109,0.61,33.2,0,1737
108.88,37.0,-1.$,109,0.61,33.2,0,1737
108.90,37.0,-1.$,109,0.60,33.2,0,1737
108.92,37.0,-1.$,109,0.60,33.2,0,1737
108.94,37.0,-1.$,109,0.59,33.2,0,1737
108.96,37.0,-1.$,109,0.59,33.2,0,1737
108.98,37.0,-1.$,109,0.58,33.2,0,1737
109.00,37.0,-1.$,109,0.58,33.2,0,1737
109.02,37.0,-1.$,109,0.57,33.2,0,1737
109.04,37.0,-1.$,109,0.57,33.2,0,1737
109.06,37.0,-1.$,109,0.56,33.2,0,1737
109.08,37.0,-1.$,109,0.55,33.2,0,1737
109.10,37.0,-1.$,109,0.55,33.2,0,1737
109.12,37.0,-1.$,109,0.54,33.2,0,1737
109.14,37.0,-1.$,109,0.54,33.2,0,1737
109.16,37.0,-1.$,109,0.53,33.2,0,1737
109.18,37.0,-1.$,109,0.53,33.2,0,1737
109.20,37.0,-1.$,109,0.52,33.2,0,1737
109.22,37.0,-1.$,109,0.52,33.2,0,1737
109.24,37.0,-1.$,109,0.52,33.2,0,1737
109.26,37.0,-1.$,109,0.52,33.2,0,1737
109.28,37.0,-1.$,109,0.52,33.2,0,1737
109.30,37.0,-1.$,109,0.52,33.2,0,1737
109.32,37.0,-1.$,109,0.53,33.2,0,1737
109.34,37.0,-1.$,109,0.55,33.2,0,1737
109.36,37.0,-1.$,109,0.58,33.2,0,1737
109.38,37.0,-1.$,109,0.60,33.2,0,1737
109.40,37.0,-1.$,109,0.61,33.2,0,1737
109.42,37.0,-1.$,109,0.62,33.2,0,1737
109.44,37.0,-1.$,109,0.62,33.2,0,1737
109.46,37.0,-1.$,109,0.63,33.2,0,1737
109.48,37.0,-1.$,109,0.63,33.2,0,1737
109.50,37.0,-1.$,109,0.63,33.2,0,1737
109.52,37.0,-1.$,109,0.63,33.2,0,1737
109.54,37.0,-1.$,109,0.62,33.2,0,1737
109.56,37.0,-1.$,109,0.63,33.2,0,1737
109.58,37.0,-1.$,109,0.63,33.2,0,1737
109.60,37.0,-1.$,109,0.62,33.2,0,1737
109.62,37.0,-1.$,109,0.62,33.2,0,1737
109.64,37.0,-1.$,109,0.62,33.2,0,1737
109.66,37.0,-1.$,109,0.62,33.2,0,1737
109.68,37.0,-1.$,109,0.61,33.2,0,1737
109.70,37.0,-1.$,109,0.61,33.2,0,1737
109.72,37.0,-1.$,109,0.61,33.2,0,1737
109.74,37.0,-1.$,109,0.60,33.2,0,1737
109.76,37.0,-1.$,109,0.60,33.2,0,1737
109.78,37.0,-1.$,109,0.59,33.2,0,1737
109.80,37.0,-1.$,109,0.59,33.2,0,1737
109.82,37.0,-1.$,109,0.58,33.2,0,1737
109.84,37.0,-1.$,109,0.58,33.2,0,1737
109.86,37.0,-1.$,109,0.57,33.2,0,1737
109.88,37.0,-1.$,109,0.57,33.2,0,1737
109.90,37.0,-1.$,109,0.56,33.2,0,1737
109.92,37.0,-1.$,109,0.55,33.2,0,1737
109.94,37.0,-1.$,109,0.55,33.2,0,1737
109.96,37.0,-1.$,109,0.54,33.2,0,1737
109.98,37.0,-1.$,109,0.54,33.2,0,1737
110.00,37.0,-1.$,109,0.53,33.2,0,1737
110.02,37.0,-1.$,109,0.53,33.2,0,1737
110.04,37.0,-1.$,109,0.52,33.2,0,1737
110.06,37.0,-1.$,109,0.52,33.2,0,1737
110.08,37.0,-1.$,109,0.52,33.2,0,1737
110.10,37.0,-1.$,109,0.52,33.2,0,1737
110.12,37.0,-1.$,109,0.52,33.2,0,1737
110.14,37.0,-1.$,109,0.52,33.2,0,1737
110.16,37.0,-1.$,109,0.53,33.2,0,1737
110.18,37.0,-1.$,109,0.55,33.2,0,1737
110.20,37.0,-1.$,109,0.58,33.2,0,1737
110.22,37.0,-1.$,109,0.60,33.2,0,1737
110.24,37.0,-1.$,109,0.61,33.2,0,1737
110.26,37.0,-1.$,109,0.62,33.2,0,1737
110.28,37.0,-1.$,109,0.62,33.2,0,1737
110.30,37.0,-1.$,109,0.63,33.2,0,1737
110.32,37.0,-1.$,109,0.63,33.2,0,1737
110.34,37.0,-1.$,109,0.63,33.2,0,1737
110.36,37.0,-1.$,109,0.63,33.2,0,1737
110.38,37.0,-1.$,109,0.62,33.2,0,1737
110.40,37.0,-1.$,109,0.63,33.2,0,1737
110.42,37.0,-1.$,109,0.63,33.2,0,1737
110.44,37.0,-1.$,109,0.62,33.2,0,1737
110.46,37.0,-1.$,109,0.62,33.2,0,1737
110.48,37.0,-1.$,109,0.62,33.2,0,1737
110.50,37.0,-1.$,109,0.62,33.2,0,1737
110.52,37.0,-1.$,109,0.61,33.2,0,1737
110.54,37.0,-1.$,109,0.61,33.2,0,1737
110.56,37.0,-1.$,109,0.61,33.2,0,1737
110.58,37.0,-1.$,109,0.60,33.2,0,1737
110.60,37.0,-1.$,109,0.60,33.2,0,1737
110.62,37.0,-1.$,109,0.59,33.2,0,1737
110.64,37.0,-1.$,109,0.59,33.2,0,1737
110.66,37.0,-1.$,109,0.58,33.2,0,1737
110.68,37.0,-1.$,109,0.58,33.2,0,1737
110.70,37.0,-1.$,109,0.57,33.2,0,1737
110.72,37.0,-1.$,109,0.57,33.2,0,1737
110.74,37.0,-1.$,109,0.56,33.2,0,1737
110.76,37.0,-1.$,109,0.55,33.2,0,1737
110.78,37.0,-1.$,109,0.55,33.2,0,1737
110.80,37.0,-1.$,109,0.54,33.2,0,1737
110.82,37.0,-1.$,109,0.54,33.2,0,1737
110.84,37.0,-1.$,109,0.53,33.2,0,1737
110.86,37.0,-1.$,110,0.53,33.2,0,1737
110.88,37.0,-1.$,110,0.52,33.2,0,1737
110.90,37.0,-1.$,110,0.52,33.2,0,1737
110.92,37.0,-1.$,110,0.52,33.2,0,1737
110.94,37.0,-1.$,110,0.52,33.2,0,1737
110.96,37.0,-1.$,110,0.52,33.2,0,1737
110.98,37.0,-1.$,110,0.52,33.2,0,1737
111.00,37.0,-1.$,110,0.53,33.2,0,1737
111.02,37.0,-1.$,110,0.55,33.2,0,1737
111.04,37.0,-1.$,110,0.58,33.2,0,1737
111.06,37.0,-1.$,110,0.60,33.2,0,1737
111.08,37.0,-1.$,110,0.61,33.2,0,1737
111.10,37.0,-1.$,110,0.62,33.2,0,1737
111.12,37.0,-1.$,110,0.62,33.2,0,1737
111.14,37.0,-1.$,110,0.63,33.2,0,1737
111.16,37.0,-1.$,110,0.63,33.2,0,1737
111.18,37.0,-1.$,110,0.63,33.2,0,1737
111.20,37.0,-1.$,110,0.63,33.2,0,1737
111.22,37.0,-1.$,110,0.62,33.2,0,1737
111.24,37.0,-1.$,110,0.63,33.2,0,1737
111.26,37.0,-1.$,110,0.63,33.2,0,1737
111.28,37.0,-1.$,110,0.62,33.2,0,1737
111.30,37.0,-1.$,110,0.62,33.2,0,1737
111.32,37.0,-1.$,110,0.62,33.2,0,1737
111.34,37.0,-1.$,110,0.62,33.2,0,1737
111.36,37.0,-1.$,110,0.61,33.2,0,1737
111.38,37.0,-1.$,110,0.61,33.2,0,1737
111.40,37.0,-1.$,110,0.61,33.2,0,1737
111.42,37.0,-1.$,110,0.60,33.2,0,1737
111.44,37.0,-1.$,110,0.60,33.2,0,1737
111.46,37.0,-1.$,110,0.59,33.2,0,1737
111.48,37.0,-1.$,110,0.59,33.2,0,1737
111.50,37.0,-1.$,110,0.58,33.2,0,1737
111.52,37.0,-1.$,110,0.58,33.2,0,1737
111.54,37.0,-1.$,110,0.57,33.2,0,1737
111.56,37.0,-1.$,110,0.57,33.2,0,1737
111.58,37.0,-1.$,110,0.56,33.2,0,1737
111.60,37.0,-1.$,110,0.55,33.2,0,1737
111.62,37.0,-1.$,110,0.55,33.2,0,1737
111.64,37.0,-1.$,110,0.54,33.2,0,1737
111.66,37.0,-1.$,110,0.54,33.2,0,1737
111.68,37.0,-1.$,110,0.53,33.2,0,1737
111.70,37.0,-1.$,110,0.53,33.2,0,1737
111.72,37.0,-1.$,110,0.52,33.2,0,1737
111.74,37.0,-1.$,110,0.52,33.2,0,1737
111.76,37.0,-1.$,110,0.52,33.2,0,1737
111.78,37.0,-1.$,110,0.52,33.2,0,1737
111.80,37.0,-1.$,110,0.52,33.2,0,1737
111.82,37.0,-1.$,110,0.52,33.2,0,1737
111.84,37.0,-1.$,110,0.53,33.2,0,1737
111.86,37.0,-1.$,110,0.55,33.2,0,1737
111.88,37.0,-1.$,110,0.58,33.2,0,1737
111.90,37.0,-1.$,110,0.60,33.2,0,1737
111.92,37.0,-1.$,110,0.61,33.2,0,1737
111.94,37.0,-1.$,110,0.62,33.2,0,1737
111.96,37.0,-1.$,110,0.62,33.2,0,1737
111.98,37.0,-1.$,110,0.63,33.2,0,1737
112.00,37.0,-1.$,110,0.63,33.2,0,1737
112.02,37.0,-1.$,110,0.63,33.2,0,1737
112.04,37.0,-1.$,110,0.63,33.2,0,1737
112.06,37.0,-1.$,110,0.62,33.2,0,1737
112.08,37.0,-1.$,110,0.63,33.2,0,1737
112.10,37.0,-1.$,110,0.63,33.2,0,1737
112.12,37.0,-1.$,110,0.62,33.2,0,1737
112.14,37.0,-1.$,110,0.62,33.2,0,1737
112.16,37.0,-1.$,110,0.62,33.2,0,1737
112.18,37.0,-1.$,110,0.62,33.2,0,1737
112.20,37.0,-1.$,110,0.61,33.2,0,1737
112.22,37.0,-1.$,110,0.61,33.2,0,1737
112.24,37.0,-1.$,110,0.61,33.2,0,1737
112.26,37.0,-1.$,110,0.60,33.2,0,1737
112.28,37.0,-1.$,110,0.60,33.2,0,1737
112.30,37.0,-1.$,110,0.59,33.2,0,1737
112.32,37.0,-1.$,110,0.59,33.2,0,1737
112.34,37.0,-1.$,110,0.58,33.2,0,1737
112.36,37.0,-1.$,110,0.58,33.2,0,1737
112.38,37.0,-1.$,110,0.57,33.2,0,1737
112.40,37.0,-1.$,110,0.57,33.2,0,1737
112.42,37.0,-1.$,110,0.56,33.2,0,1737
112.44,37.0,-1.$,110,0.55,33.2,0,1737
112.46,37.0,-1.$,110,0.55,33.2,0,1737
112.48,37.0,-1.$,110,0.54,33.2,0,1737
112.50,37.0,-1.$,110,0.54,33.2,0,1737
112.52,37.0,-1.$,110,0.53,33.2,0,1737
112.54,37.0,-1.$,110,0.53,33.2,0,1737
112.56,37.0,-1.$,110,0.52,33.2,0,1737
112.58,37.0,-1.$,110,0.52,33.2,0,1737
112.60,37.0,-1.$,110,0.52,33.2,0,1737
112.62,37.0,-1.$,110,0.52,33.2,0,1737
112.64,37.0,-1.$,110,0.52,33.2,0,1737
112.66,37.0,-1.$,110,0.52,33.2,0,1737
112.68,37.0,-1.$,110,0.53,33.2,0,1737
112.70,37.0,-1.$,110,0.55,33.2,0,1737
112.72,37.0,-1.$,110,0.58,33.2,0,1737
112.74,37.0,-1.$,110,0.60,33.2,0,1737
112.76,37.0,-1.$,110,0.61,33.2,0,1737
112.78,37.0,-1.$,110,0.62,33.2,0,1737
112.80,37.0,-1.$,110,0.62,33.2,0,1737
112.82,37.0,-1.$,110,0.63,33.2,0,1737
112.84,37.0,-1.$,110,0.63,33.2,0,1737
112.86,37.0,-1.$,110,0.63,33.2,0,1737
112.88,37.0,-1.$,110,0.63,33.2,0,1737
112.90,37.0,-1.$,110,0.62,33.2,0,1737
112.92,37.0,-1.$,110,0.63,33.2,0,1737
112.94,37.0,-1.$,110,0.63,33.2,0,1737
112.96,37.0,-1.$,110,0.62,33.2,0,1737
112.98,37.0,-1.$,110,0.62,33.2,0,1737
113.00,37.0,-1.$,110,0.62,33.2,0,1737
113.02,37.0,-1.$,110,0.62,33.2,0,1737
113.04,37.0,-1.$,110,0.61,33.2,0,1737
113.06,37.0,-1.$,110,0.61,33.2,0,1737
113.08,37.0,-1.$,110,0.61,33.2,0,1737
113.10,37.0,-1.$,110,0.60,33.2,0,1737
113.12,37.0,-1.$,110,0.60,33.2,0,1737
113.14,37.0,-1.$,110,0.59,33.2,0,1737
113.16,37.0,-1.$,110,0.59,33.2,0,1737
113.18,37.0,-1.$,110,0.58,33.2,0,1737
113.20,37.0,-1.$,110,0.58,33.2,0,1737
113.22,37.0,-1.$,110,0.57,33.2,0,1737
113.24,37.0,-1.$,110,0.57,33.2,0,1737
113.26,37.0,-1.$,110,0.56,33.2,0,1737
113.28,37.0,-1.$,110,0.55,33.2,0,1737
113.30,37.0,-1.$,110,0.55,33.2,0,1737
113.32,37.0,-1.$,110,0.54,33.2,0,1737
113.34,37.0,-1.$,110,0.54,33.2,0,1737
113.36,37.0,-1.$,110,0.53,33.2,0,1737
113.38,37.0,-1.$,110,0.53,33.2,0,1737
113.40,37.0,-1.$,110,0.52,33.2,0,1737
113.42,37.0,-1.$,110,0.52,33.2,0,1737
113.44,37.0,-1.$,110,0.52,33.2,0,1737
113.46,37.0,-1.$,110,0.52,33.2,0,1737
113.48,37.0,-1.$,110,0.52,33.2,0,1737
113.50,37.0,-1.$,110,0.52,33.2,0,1737
113.52,37.0,-1.$,110,0.53,33.2,0,1737
113.54,37.0,-1.$,110,0.55,33.2,0,1737
113.56,37.0,-1.$,110,0.58,33.2,0,1737
113.58,37.0,-1.$,110,0.60,33.2,0,1737
113.60,37.0,-1.$,110,0.61,33.2,0,1737
113.62,37.0,-1.$,110,0.62,33.2,0,1737
113.64,37.0,-1.$,110,0.62,33.2,0,1737
113.66,37.0,-1.$,110,0.63,33.2,0,1737
113.68,37.0,-1.$,110,0.63,33.2,0,1737
113.70,37.0,-1.$,110,0.63,33.2,0,1737
113.72,37.0,-1.$,110,0.63,33.2,0,1737
113.74,37.0,-1.$,110,0.62,33.2,0,1737
113.76,37.0,-1.$,110,0.63,33.2,0,1737
113.78,37.0,-1.$,110,0.63,33.2,0,1737
113.80,37.0,-1.$,110,0.62,33.2,0,1737
113.82,37.0,-1.$,110,0.62,33.2,0,1737
113.84,37.0,-1.$,110,0.62,33.2,0,1737
113.86,37.0,-1.$,110,0.62,33.2,0,1737
113.88,37.0,-1.$,110,0.61,33.2,0,1737
113.90,37.0,-1.$,110,0.61,33.2,0,1737
113.92,37.0,-1.$,110,0.61,33.2,0,1737
113.94,37.0,-1.$,110,0.60,33.2,0,1737
113.96,37.0,-1.$,110,0.60,33.2,0,1737
113.98,37.0,-1.$,110,0.59,33.2,0,1737
114.00,37.0,-1.$,110,0.59,33.2,0,1737
114.02,37.0,-1.$,110,0.58,33.2,0,1737
114.04,37.0,-1.$,110,0.58,33.2,0,1737
114.06,37.0,-1.$,110,0.57,33.2,0,1737
114.08,37.0,-1.$,110,0.57,33.2,0,1737
114.10,37.0,-1.$,110,0.56,33.2,0,1737
114.12,37.0,-1.$,110,0.55,33.2,0,1737
114.14,37.0,-1.$,110,0.55,33.2,0,1737
114.16,37.0,-1.$,110,0.54,33.2,0,1737
